Title,Price,Country,Link,Description,Promotion
New ListingGaming Computer Custom Desktop PC AMD Ryzen 12-Core Threads 32GB RAM + SSD 600W,$618.76,from United States,https://www.ebay.com/itm/335786219560?_skw=pc+gamer&itmmeta=01JJJY11HB8CHV9RQJQJQVBZEP&hash=item4e2e6b1828:g:5LIAAOSwvCBkVR8U&itmprp=enc%3AAQAJAAAA4HoV3kP08IDx%2BKZ9MfhVJKkx28ZTnwb2VaEjHqpjJko%2F4jU5fi5ofLUGS7CpdPMWYSFvqiKsa3fr%2F8R%2FEiOVMNsPyyjH%2FnpjfDGSYKgFxvkatdgKHPCZsjTT6uwODYrYdnifXjPR34GGghReo9lsBSB4aqBMRF3WS5BT9%2BS5dJ7BrFNQvNfElg5LuwZ9ZE74UTw5%2Bj8gBJtnYMRkQ6qf67pX0ufadAFqzxagtI6roi4FY2ONRFKyHe7z3UzWhG4H3Av6ZV11W%2F1OFkWgwJbhXE1uv70uochbTeNcjNXRt6EI%7Ctkp%3ABFBM7piE3pRl,"Item specificsConditionNew: A brand-new, unused, unopened, undamaged item in its original packaging (where packaging is ...  Read moreabout the conditionNew: A brand-new, unused, unopened, undamaged item in its original packaging (where packaging is applicable). Packaging should be the same as what is found in a retail store, unless the item is handmade or was packaged by the manufacturer in non-retail packaging, such as an unprinted box or plastic bag. See the seller's listing for full details. See all condition definitionsopens in a new window or tab ProcessorAMD Ryzen 5Graphics Processing TypeDedicated GraphicsMemory32 GBCustom BundleNoMPNGaming PCMost Suitable ForGaming, Casual Computing, Graphic Design, Workstation, OfficeSSD Capacity500 GBGPUAMD Radeon Vega 7Processor Type12 Logical CoreForm FactorTowerOperating System EditionProfessionalRelease Year2024Manufacturer WarrantyIndividual Parts WarrantiesOperating SystemWindows 10FeaturesBuilt-in Wi-Fi AdapterHard Drive Capacity500GB SOLID STATE DRIVEHardware ConnectivityHDMINon-Domestic ProductNoScreen SizeMADE IN USABundled ItemsNetwork CardColorBlackRAM Size32 GBProcessor Speed4.40 GHzModified ItemNoBrandCustom, WhiteboxSeriesGaming ComputerTypeDesktopMotherboard ModelAM4Maximum RAM Capacity64 GBVideoRadeon Vega 7ModelGaming PCConnectivityHDMI, USB 3.0, USB 3.1Country/Region of ManufactureUnited StatesStorage TypeSSD (Solid State Drive)Product LineGamerUPCDoes not apply",Pas de promotion
New ListingCyberPowerPC Gamer Master Gaming PC 16GB RAM RTX 4060 Ti Desktop GMA2900A,"$1,369.99",from United States,https://www.ebay.com/itm/126903892679?_skw=pc+gamer&itmmeta=01JJJY11HBBWP9HGBRF7ER9FVX&hash=item1d8c0fbac7:g:puEAAOSwufRnZHHW&itmprp=enc%3AAQAJAAAA4HoV3kP08IDx%2BKZ9MfhVJKn6tDPF7XyuJ323TNXCPldGhjIdYq3cPWPMUlT7YGGV7jYbPN3gTw%2FDZfjwERXVTxXiV25U3YtCkJagV%2FhRa%2B0udpMOV0gHSlCEgFzEPqTRqyFyri7ZyLRFYWQWclBZOByv%2Bav5eR48yHgdFMc4qCWht%2BTYw4NlvVNULmwv0YS98c4QdhiwIQkok063Eru9XzUsNULdIrj5SND7spt7f9Zu8dBgmBqB9jHwz2E1FV%2BKg02W4k7OFdY0LlGdJnraKOfZP%2BzAtdohIF2RDmqrSTG9%7Ctkp%3ABk9SR-6YhN6UZQ,"Item specificsConditionNew: A brand-new, unused, unopened, undamaged item in its original packaging (where packaging is ...  Read moreabout the conditionNew: A brand-new, unused, unopened, undamaged item in its original packaging (where packaging is applicable). Packaging should be the same as what is found in a retail store, unless the item is handmade or was packaged by the manufacturer in non-retail packaging, such as an unprinted box or plastic bag. See the seller's listing for full details. See all condition definitionsopens in a new window or tab BrandCyberPowerPCTypeDesktop",Pas de promotion
New ListingGaming Computer Desktop Stock Trading PC AMD RYZEN 32GB RAM 1TB SSD Radeon RX !,$889.21,from United States,https://www.ebay.com/itm/335786220397?_skw=pc+gamer&itmmeta=01JJJY11HBQ08B0V24SBB2YX08&hash=item4e2e6b1b6d:g:kbcAAOSwHF5nP8oV&itmprp=enc%3AAQAJAAAAwHoV3kP08IDx%2BKZ9MfhVJKlgucfmq26uwoOI9zoTI30Mg3tbuQhqWlfUxsssGL4guETaWEvxLy2lbtJzKtyEpV10ObX9OkpF7r5w6oVMyoBB6al7V3rqNERzHeqo0eULz2Nw2b%2FQ%2B8FCH8FpAxT0zOdp2QqiXDOhaLz2SDUVnt4zYkU5zLh9uyL282uGNHr2DWcA9P8I2u%2FUVkS72wZzUuB2GqbxbgKZKgeVDCGmmJcmEGW680WqztPoonmjLKM53A%3D%3D%7Ctkp%3ABk9SR-6YhN6UZQ,"Item specificsConditionNew: A brand-new, unused, unopened, undamaged item in its original packaging (where packaging is ...  Read moreabout the conditionNew: A brand-new, unused, unopened, undamaged item in its original packaging (where packaging is applicable). Packaging should be the same as what is found in a retail store, unless the item is handmade or was packaged by the manufacturer in non-retail packaging, such as an unprinted box or plastic bag. See the seller's listing for full details. See all condition definitionsopens in a new window or tab ProcessorAMD RYZEN 7Graphics Processing TypeDedicated GraphicsMemory32 GBCustom BundleNoMPNGaming PCMost Suitable ForGaming, Casual Computing, Graphic Design, Workstation, OfficeSSD Capacity1 TBGPUAMD Radeon RX 570Processor Type16 Logical CoreForm FactorTowerOperating System EditionProfessionalRelease Year2024Manufacturer WarrantyIndividual Parts WarrantiesOperating SystemWindows 11 ProFeaturesBuilt-in Wi-Fi AdapterHard Drive Capacity1TB NVME SSDHardware ConnectivityHDMINon-Domestic ProductNoScreen SizeMADE IN USABundled ItemsNetwork CardColorBlackRAM Size32 GBProcessor Speed4.40 GHzModified ItemNoBrandCustom, WhiteboxSeriesGaming ComputerTypeDesktopMaximum RAM Capacity64 GBVideoRadeon RX 570ModelGaming PCConnectivityHDMI, USB 3.0, USB 3.1Country/Region of ManufactureUnited StatesStorage TypeSSD (Solid State Drive)Product LineGamerUPCDoes not apply",Pas de promotion
New ListingGaming PC Prebuilt Computer Ryzen 4.6Ghz Computer 8 Core 32GB 1TB SSD M2 700Watt,$737.76,from United States,https://www.ebay.com/itm/335786219823?_skw=pc+gamer&itmmeta=01JJJY11HBEFK3ZFM7J3Q64V45&hash=item4e2e6b192f:g:RIcAAOSwN~Bk4EZN&itmprp=enc%3AAQAJAAAAwHoV3kP08IDx%2BKZ9MfhVJKnEDOHrvmLTjTNmZV2zCWh0rwYRbhuHmNpTmaLjmeQXTPA5XTq8gv8Os5x93rn5HqgdB8ujmQ2rKlcOGro7FtU2kQ9FjQjBWMGwfpmBsO2Qjcuyp9qYV36PMkC%2FhA1egkzXZWnmVHkrByYa0zZTU5LykBouXO2dxKe4JtRc8R45LaXXW50DhzBwDx8%2BX4yrgj7ubPFwQW3jjdpL8nAe8k7Ysesxn2Qc8iwkEaSgVoFkSQ%3D%3D%7Ctkp%3ABk9SR-6YhN6UZQ,"Item specificsConditionNew: A brand-new, unused, unopened, undamaged item in its original packaging (where packaging is ...  Read moreabout the conditionNew: A brand-new, unused, unopened, undamaged item in its original packaging (where packaging is applicable). Packaging should be the same as what is found in a retail store, unless the item is handmade or was packaged by the manufacturer in non-retail packaging, such as an unprinted box or plastic bag. See the seller's listing for full details. See all condition definitionsopens in a new window or tab ProcessorAMD RYZEN 7Graphics Processing TypeDedicated GraphicsMemory32 GBCustom BundleNoMPNGaming PCMost Suitable ForGaming, Casual Computing, Graphic Design, Workstation, OfficeSSD Capacity1 TBGPURadeon Vega 8Processor Type16 Logical CoreForm FactorTowerOperating System EditionProfessionalRelease Year2024Manufacturer WarrantyIndividual Parts WarrantiesOperating SystemWindows 11 ProFeaturesBuilt-in Wi-Fi AdapterHard Drive Capacity1TB SOLID STATE DRIVEHardware ConnectivityHDMINon-Domestic ProductNoScreen SizeMADE IN USABundled ItemsNetwork CardColorWhiteRAM Size32 GBProcessor Speed4.6 GHzModified ItemNoBrandCustom, WhiteboxSeriesGaming ComputerTypeDesktopMotherboard ModelAM4Maximum RAM Capacity64 GBVideoRadeon Vega 8ModelGaming PCConnectivityHDMI, USB 3.0, USB 3.1Country/Region of ManufactureUnited StatesStorage TypeSSD (Solid State Drive)Product LineGamerUPCDoes not apply",Pas de promotion
New ListingGaming PC Computer Desktop With Ryzen CPU 12 Core Threads 32GB 500GB SSD Purple,$646.77,from United States,https://www.ebay.com/itm/335786219626?_skw=pc+gamer&itmmeta=01JJJY11HBX41XDNHKNXN2CYRF&hash=item4e2e6b186a:g:5LIAAOSwvCBkVR8U&itmprp=enc%3AAQAJAAAAwHoV3kP08IDx%2BKZ9MfhVJKk01W%2FntwsSIlIWFbRXLgLpDRh1UuKybMkhPMvur4BK8EtFJL%2BaKh%2FLgUqQtVBSbZT46rtEJVUn5UcWL5wzJPSZrMyioEtMsbFOfxFW0X1hThxYU4VE3bSNMaEDEzHt2lWnxqAPJiL1fRE1rP3Eitqp9KTY43iZ6Gwuol4JQwHlWfxzeSgyhF9Kd2AZY%2F19g2miB4VcJsc%2BYJnaQ6NQTGRZ6d9jf4JCli7m5Gt3QbiCBA%3D%3D%7Ctkp%3ABk9SR-6YhN6UZQ,"Item specificsConditionNew: A brand-new, unused, unopened, undamaged item in its original packaging (where packaging is ...  Read moreabout the conditionNew: A brand-new, unused, unopened, undamaged item in its original packaging (where packaging is applicable). Packaging should be the same as what is found in a retail store, unless the item is handmade or was packaged by the manufacturer in non-retail packaging, such as an unprinted box or plastic bag. See the seller's listing for full details. See all condition definitionsopens in a new window or tab ProcessorAMD Ryzen 5Graphics Processing TypeDedicated GraphicsMemory32 GBCustom BundleNoMPNGaming PCMost Suitable ForGaming, Casual Computing, Graphic Design, Workstation, OfficeSSD Capacity500 GBGPUAMD Radeon Vega 7Processor Type12 Logical CoreForm FactorTowerOperating System EditionProfessionalRelease Year2024Manufacturer WarrantyIndividual Parts WarrantiesOperating SystemWindows 10FeaturesBuilt-in Wi-Fi AdapterHard Drive Capacity500GB SOLID STATE DRIVEHardware ConnectivityHDMINon-Domestic ProductNoScreen SizeMADE IN USABundled ItemsNetwork CardColorBlackRAM Size32 GBProcessor Speed4.40 GHzModified ItemNoBrandCustom, WhiteboxSeriesGaming ComputerTypeDesktopMotherboard ModelAM4Maximum RAM Capacity64 GBVideoRadeon Vega 7ModelGaming PCConnectivityHDMI, USB 3.0, USB 3.1Country/Region of ManufactureUnited StatesStorage TypeSSD (Solid State Drive)Product LineGamerUPCDoes not apply",Pas de promotion
HP G2 RGB Gaming PC i5-6th 16GB Ram 256GB SSD 2TB HDD Nvidia GT 1030 Windows 10,$264.99,from United States,https://www.ebay.com/itm/305210814712?_skw=pc+gamer&itmmeta=01JJJY11HBGDZVE3AWMSPC4GYJ&hash=item470ffb70f8:g:EyEAAOSwA9RlLrob&itmprp=enc%3AAQAJAAAA4HoV3kP08IDx%2BKZ9MfhVJKkoPq6GzU%2Bx0%2BNxxMGmYMbZu25fcHytOJFiAw5Ypk506eDt3VbB28gV%2FgckDqZkhRGfiTllYHU5TdaczCpCHNC9NSP%2B1W4g72VNNz7Tbu%2F2w3HkxF1Hj3gY%2Fpv8Hch6xHGRoTUI17MKgTvVyILKh5M3sU%2BgnAKcRLTpp12RRwUDN9nS8W%2BtW3K6qzwKFQZmp4%2FXsaaXkyr%2FocwGtm%2BjpbU4koD%2B2TwTBNiWGQj9K6Gc%2Fij2vfxwsYJjuvSPFuPS58bWkoY35B7CQh7risPXUhUC%7Ctkp%3ABk9SR-6YhN6UZQ,"Item specificsConditionExcellent - RefurbishedThe item is in like-new condition, backed by a one year warranty. It has been professionally refurbished, inspected and cleaned to excellent condition by qualified sellers. The item includes original or new accessories and will come in new generic packaging. See the seller's listing for full details. See all condition definitionsopens in a new window or tabSeller Notes“This cheap HP RGB Gaming desktop computer PC is fully operational and function as intended. Our ...  Read moreabout the seller notes“This cheap HP RGB Gaming desktop computer PC is fully operational and function as intended. Our computers are refurbished/cleaned and tested by our highly skilled technician. Pre-Configured and ready to use with GENUINE Windows 10. This product comes with 90 days Warranty.” Read Lessabout the seller notes ProcessorIntel Core i5-6thScreen SizeNoneGraphics Processing TypeDedicated GraphicsColorBlackRAM Size16 GBMPNhpG2Most Suitable ForCasual Computing, Gaming, Graphic Design, Industrial, OfficeSSD Capacity256 GBGPUNVIDIA GeForce GT 1030Processor Speed3.20 GHzBrandHPForm FactorSmall Form Factor (SFF)SeriesRGBTypeDesktopMaximum RAM Capacity64 GBModelHP G2ConnectivityHDMI, USB 2.0, USB 3.0, DisplayPortHard Drive Capacity2 TBFeaturesRGB Lights, RGB Keyboard and MouseOperating SystemWindows 10 ProStorage TypeHDD + SSDUPC885909744909",(50% off)
CyberPowerPC Gamer Xtreme MSI PRO B760-VC WIFI no CPU no GPU,$399.99,from United States,https://www.ebay.com/itm/126882781345?_skw=pc+gamer&epid=16048973375&itmmeta=01JJJY11HB1CJE19MESXEPMDH3&hash=item1d8acd98a1:g:PmcAAOSw3W5nhn5M&itmprp=enc%3AAQAJAAAAwHoV3kP08IDx%2BKZ9MfhVJKlxjIYTysjO7dNyTQse0hlDQeJdnqfaBi2D9j%2ForYVTQsGwLmtyAtzx7U6xnjXZNP0b7wWjOaMx0%2FhplaRuPTGCOIA83jlPJplAUjYE9%2BqAxsxY1ydetPyyNomXcVH8nWuO5Jmb9e9jQszDh4WZ6hlRHhaTTva%2BEv8RfuXko5luWKGgSKepSIHqh%2FqdLPzCajKB%2BjifuoivmAYjiV27yQ3Xx7XNMOYD8SnnSvDdHR9B6A%3D%3D%7Ctkp%3ABk9SR-6YhN6UZQ,"Item specificsConditionOpen boxAn item in excellent, new condition with no wear. The item may be missing the original packaging or protective wrapping, or may be in the original packaging but not sealed. The item includes original accessories. The item may be a factory second. See the seller's listing for full details and description. See all condition definitionsopens in a new window or tabSeller Notes“No CPU or GPU or Memory or Storage included”Optical DriveNo Optical DriveGraphics Processing TypeDedicated GraphicsChassis SeriesGamer XtremeColorBlackMPNGXI11140CPGV7Most Suitable ForGamingBrandCyberPowerPCForm FactorTowerSeriesCyberPowerPC GamerTypeDesktopComputer TypeGamingManufacturerCyberPowerPCModelCyberPowerPC Gamer XtremeConnectivityHDMIUPC0811842073370",Pas de promotion
Custom Built Gaming Pc,"$2,000.00",from United States,https://www.ebay.com/itm/395426395056?_skw=pc+gamer&itmmeta=01JJJY11HB7XPTV085T41QY28J&hash=item5c113ff3b0:g:RGQAAOSwFVhmUSES&itmprp=enc%3AAQAJAAAA4HoV3kP08IDx%2BKZ9MfhVJKm76cNmrEOyYTGJv4zPmtPG%2BR8diZGtUEZI03fLqs6TmxU1nDEfdd6FgExRN1HzLKkKv3wP%2F0LIkKev4lbVRB%2BBrj0GYn%2FSJ7Xy9IaShSnEdC3Vy0I%2BiKKx400K4ZTqpjXE%2FzyzKfBS1m9erQK0WzeCtapM1Qrc8Ceq3TxYg3zUKMeqv9pPoeIn01Bl84FdWsEyJ3XdZgM1aOvqUISuClzDSvi6DcAfOOkD%2FDjo%2FZ316SDsTWIDzj4TPDmJqc9A8M0VKYsKyS2B1KFfVCljPk3u%7Ctkp%3ABk9SR-6YhN6UZQ,"Item specificsConditionNew: A brand-new, unused, unopened, undamaged item in its original packaging (where packaging is ...  Read moreabout the conditionNew: A brand-new, unused, unopened, undamaged item in its original packaging (where packaging is applicable). Packaging should be the same as what is found in a retail store, unless the item is handmade or was packaged by the manufacturer in non-retail packaging, such as an unprinted box or plastic bag. See the seller's listing for full details. See all condition definitionsopens in a new window or tab BrandApeviaTypeGaming PcRAM Size16 GBMost Suitable ForGaming",Pas de promotion
CyberPowerPC -Brand new UNOPENED. Keyboard/Mouse incld. GMA5400BSTV9,$799.00,from United States,https://www.ebay.com/itm/276597626667?_skw=pc+gamer&epid=7063895788&itmmeta=01JJJY11HB9FNBMAX0ENV3Q403&hash=item406680d72b:g:080AAOSw4T9mv2ou&itmprp=enc%3AAQAJAAAA4HoV3kP08IDx%2BKZ9MfhVJKmX%2FhHMwDEVK2ZuGuk7ML5Sb88hawFkPG4T9sgnwwgl7RWJpgs3cl%2FiYBsV2PXBPrqRNYUzGvIWIgarp1%2BtW9ZtHpGCNhEgyFnsF5r7Jos82lmOxMwcXECB7C8n7ZCGLUFYQbK2Xjh8uj6wAtpKz2yNOUJlOq8h9wwBDSwZxUT4xf2lxORhDAHK6KFtB9l3b%2FQ1%2BUQaQ3nRZg4rdz1hCGJglZBpvq06atELa%2BxYmMQUsN9IURuJ808h2SlO1c0BsGSJ11%2FqzYFnHoRFvfL7K%2BTD%7Ctkp%3ABk9SR-6YhN6UZQ,"Item specificsConditionNew: A brand-new, unused, unopened, undamaged item in its original packaging (where packaging is ...  Read moreabout the conditionNew: A brand-new, unused, unopened, undamaged item in its original packaging (where packaging is applicable). Packaging should be the same as what is found in a retail store, unless the item is handmade or was packaged by the manufacturer in non-retail packaging, such as an unprinted box or plastic bag. See the seller's listing for full details. See all condition definitionsopens in a new window or tab ProcessorRyzen 7 5700Graphics Processing TypeDedicated GraphicsRAM Size16 GBMost Suitable ForGamingGPUNVIDIA GeForce RTX 4060 TiProcessor Speed4.60 GHzBrandCyberPowerPCSeriesCyberPowerPC Gamer MasterForm FactorTowerTypeDesktopManufacturer Warranty1 YearConnectivityHDMI, USB 2.0, DisplayPortOperating SystemWindows 11 HomeHard Drive Capacity2 TBFeaturesRGB LightingStorage TypeSSD (Solid State Drive)UPC811842079136",Pas de promotion
New ListingGaming PC Desktop Computer Custom Affordable Computer System For Gaming Ryzen,$648.55,from United States,https://www.ebay.com/itm/235931728588?_skw=pc+gamer&itmmeta=01JJJY11HB6869Z710JF5PHRD8&hash=item36eea07acc:g:I24AAOSwJelkJQpo&itmprp=enc%3AAQAJAAAA4HoV3kP08IDx%2BKZ9MfhVJKn1j5KtXn6kVy%2BcAP%2F6bzXw63dAQB%2FU4GAC7rewZpUUK9O8wNvEnV9L4ZvOE%2FZXfl89NsMwHJqr%2Bza9qTx2AhcLCJD5AcGbbuGITkoARmBAfmi9p%2BdzrfqgGkv0bb1j7r5oIVxipOjRo%2FH16fLozXyGi4%2FB2Qc2lcWQeYm9gU%2FW66xpQDbIBgVQOn1y5t%2FysEI4C2m5jLmUg0ZiQWXZWn90H5cLuWjzWOLyI9draGJyyT%2BQ9A37xGfsaraTuDNMs%2BIOorAl%2Fxw6HuxqoALhcBg9%7Ctkp%3ABFBM7piE3pRl,"Item specificsConditionNew: A brand-new, unused, unopened, undamaged item in its original packaging (where packaging is ...  Read moreabout the conditionNew: A brand-new, unused, unopened, undamaged item in its original packaging (where packaging is applicable). Packaging should be the same as what is found in a retail store, unless the item is handmade or was packaged by the manufacturer in non-retail packaging, such as an unprinted box or plastic bag. See the seller's listing for full details. See all condition definitionsopens in a new window or tab ProcessorAMD Ryzen 5Graphics Processing TypeIntegrated/On-Board GraphicsMemory16GBCustom BundleNoMPNGaming PCMost Suitable ForGaming, Casual Computing, Graphic Design, Workstation, OfficeSSD Capacity512 GBGPUAMD Radeon Vega 7Processor Type16 Logical CoreForm FactorTowerOperating System EditionProfessionalRelease Year2024Manufacturer WarrantyIndividual Parts WarrantiesOperating SystemWindows 10FeaturesBuilt-in Wi-Fi AdapterHard Drive Capacity500GB NVME SSDHardware ConnectivityHDMINon-Domestic ProductNoScreen SizeMADE IN USABundled ItemsNetwork CardColorBlackRAM Size16 GBProcessor Speed4.40 GHzModified ItemNoBrandCustom, WhiteboxSeriesGaming ComputerTypeDesktopMaximum RAM Capacity64 GBVideoRadeon Vega 7ModelGaming PCConnectivityHDMI, USB 3.0, USB 3.1Country/Region of ManufactureUnited StatesStorage TypeSSD (Solid State Drive)Product LineGamerUPCDoes not apply",Pas de promotion
New Listing12-Core RYZEN Gaming Computer Desktop PC Tower Radeon GPU 500GB SSD 16GB DDR4,$697.29,from United States,https://www.ebay.com/itm/335786219836?_skw=pc+gamer&itmmeta=01JJJY11HB4HX5SPADFXPRFSJD&hash=item4e2e6b193c:g:8QYAAOSwvBda~ZsP&itmprp=enc%3AAQAJAAAA4HoV3kP08IDx%2BKZ9MfhVJKkUUTb0HgGEc1QCp6i6DI%2FBOIZaKwBY7RcTM5SOlGj4B694vtZ9zh3d%2BaZlJlrJsopySe4HlrUIBzMUySFnBmvggAfpgc89Nl%2BWlLuorG5r6cLaDAP9GL%2B9uOFiwV4oGIKKmT5KYkogOyUaBCRAo4%2B5ZKv%2Bccup24NZ%2BQ0PVb%2Fkm3ZwiCHTlmBFN4yoqidQaNgdGWS8Lm3KYXXCQF2V1M5D%2FwDGjAgo%2B6d3Fa9QUegK%2FPxJWt29zZh%2Bsr%2BR3SVfzrSdGugShsvtiLTsfAwcBaPC%7Ctkp%3ABFBM7piE3pRl,"Item specificsConditionNew: A brand-new, unused, unopened, undamaged item in its original packaging (where packaging is ...  Read moreabout the conditionNew: A brand-new, unused, unopened, undamaged item in its original packaging (where packaging is applicable). Packaging should be the same as what is found in a retail store, unless the item is handmade or was packaged by the manufacturer in non-retail packaging, such as an unprinted box or plastic bag. See the seller's listing for full details. See all condition definitionsopens in a new window or tab ProcessorRyzen 5Graphics Processing TypeDedicated GraphicsCustom BundleNoMPNGaming PCMost Suitable ForGaming, Casual Computing, Graphic Design, Workstation, OfficeSSD Capacity512 GBGPURadeon Vega 7Form FactorTowerOperating System EditionProfessionalRelease Year2024Manufacturer Warranty30 Days + Minimum 1 YR Parts Manufacturer WarrantyOperating SystemWindows 10FeaturesBuilt-in Wi-Fi AdapterHard Drive Capacity500GB NVME SSDNon-Domestic ProductNoScreen SizeMADE IN USABundled ItemsNetwork CardRAM Size16 GBColorBlackProcessor Speed4.40 GHzBrandCustom, WhiteboxSeriesGaming Desktop PCTypeGaming PCMaximum RAM Capacity64 GBVideoRadeon GPUModelGaming ComputerConnectivityHDMI, USB 1.0/1.1, USB 2.0, USB 3.0Storage TypeSSD (Solid State Drive)Country/Region of ManufactureUnited StatesProduct LineGamerUPCDoes not apply",Pas de promotion
New ListingGaming Computer Desktop Gaming PC Custom Gamer PC Computer System Tower RYZEN,$797.18,from United States,https://www.ebay.com/itm/335786218166?_skw=pc+gamer&itmmeta=01JJJY11HB7RKS5VW3W1853FG2&hash=item4e2e6b12b6:g:I24AAOSwJelkJQpo&itmprp=enc%3AAQAJAAAA4HoV3kP08IDx%2BKZ9MfhVJKnZEF9vbqXYHI5dv6POusJCBRFR6ni2WlG9x1WTVa2spMhc%2BwvOUZWPHqFctjagZTztXFIwBekDZCnqw60j%2Fo3sc9BjKHJnpqRF9ejoT0XDeyxrJcMzwleo6mJ%2B0b%2FWj02s9NQU7zXZSUv7rhtI5X6hIMiqfoW40lrn5BL4zFj%2FOtgMqsstukpQlvbUMK%2BYkjB9MGCaNY%2BdCUUA%2FrwxKdhOvLvOt9eSieXh6Qt%2BumgDA7%2BLV0mDSU3qC8L4r%2BMuljBCk%2FyxoezweMk1R8WQDinU%7Ctkp%3ABFBM7piE3pRl,"Item specificsConditionNew: A brand-new, unused, unopened, undamaged item in its original packaging (where packaging is ...  Read moreabout the conditionNew: A brand-new, unused, unopened, undamaged item in its original packaging (where packaging is applicable). Packaging should be the same as what is found in a retail store, unless the item is handmade or was packaged by the manufacturer in non-retail packaging, such as an unprinted box or plastic bag. See the seller's listing for full details. See all condition definitionsopens in a new window or tab ProcessorAMD RYZEN 7Graphics Processing TypeIntegrated/On-Board GraphicsMemory16GBCustom BundleNoMPNGaming PCMost Suitable ForGaming, Casual Computing, Graphic Design, Workstation, OfficeSSD Capacity512 GBGPURadeon Vega 8Processor Type16 Logical CoreForm FactorTowerOperating System EditionProfessionalRelease Year2024Manufacturer WarrantyIndividual Parts WarrantiesOperating SystemWindows 10FeaturesBuilt-in Wi-Fi AdapterHard Drive Capacity500GB NVME SSDHardware ConnectivityHDMINon-Domestic ProductNoScreen SizeMADE IN USABundled ItemsNetwork CardColorBlackRAM Size16 GBProcessor Speed4.6 GHzModified ItemNoBrandCustom, WhiteboxSeriesGaming ComputerTypeDesktopMaximum RAM Capacity64 GBVideoRadeon Vega 8ModelGaming PCConnectivityHDMI, USB 3.0, USB 3.1Country/Region of ManufactureUnited StatesStorage TypeSSD (Solid State Drive)Product LineGamerUPCDoes not apply",Pas de promotion
